0,1,2,3,4,5,6,7,8,9,10,11,17,18,19
Ano,Quadro_H,Desc_Quadro,QUADRO,CÓDIGO DO PRODUTO,Codigo,,DESCRIÇÃO DO PRODUTO,Procv2008,Descrição anterior,Cod_harmo,,Cod sem repetição2017,Nivel_6,Cod_harmo
2017,0,,0,000101,0001,1,ALUGUEL ESTIMADO,,,31001,Aluguel,,63001,01101
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3901903,39019,39019,BATERIA DE BRINQUEDO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3901904,39019,39019,BATERIA APARELHO AUDITIVO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902001,39020,39020,RELOGIO DESPERTADOR,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902101,39021,39021,CAMPAINHA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902201,39022,39022,CADEADO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902301,39023,39023,APARELHO DE CHA OU CAFE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902302,39023,39023,APARELHO DE CHA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902303,39023,39023,APARELHO DE CAFE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902401,39024,39024,APARELHO DE JANTAR,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902402,39024,39024,CONJUNTO DE JANTAR,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902403,39024,39024,JOGO DE JANTAR,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902501,39025,39025,BATERIA DE COZINHA (UTENSILIOS DOMESTICOS),32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902601,39026,39026,FAQUEIRO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902701,39027,39027,SUPORTE DE TV GIRATORIO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902801,39028,39028,ACENDEDOR DE FOGAO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3902901,39029,39029,SECADOR DE ROUPA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903001,39030,39030,CILINDROS PARA MASSAS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903002,39030,39030,APARELHO PARA MASSAS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903003,39030,39030,APARELHO PARA MACARRAO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903101,39031,39031,BALANCA PARA ALIMENTOS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903201,39032,39032,CAFETEIRA NAO-ELETRICA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903301,39033,39033,APARELHO PARA FONDUE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903401,39034,39034,SUPORTE PARA FORNO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903501,39035,39035,BATERIA DE FILMADORA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903601,39036,39036,LEQUE (USO PESSOAL),32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903701,39037,39037,"AVENTAL, LUVA, ETC. PARA SERVICOS DOMESTICOS",32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903702,39037,39037,AVENTAL PARA SERVICOS DOMESTICOS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903703,39037,39037,LUVA PARA SERVICOS DOMESTICOS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903801,39038,39038,PRENDEDOR DE CHUPETA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3903901,39039,39039,CABIDE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904001,39040,39040,PORTA-FRALDA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904101,39041,39041,LEITEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904201,39042,39042,ESCUMADEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904202,39042,39042,CONJUNTO DE ESCUMADEIRAS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904301,39043,39043,CONCHA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904302,39043,39043,CONJUNTO DE CONCHAS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904401,39044,39044,CANECA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904402,39044,39044,JOGO DE CANECAS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904501,39045,39045,RALADOR DE QUEIJO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904601,39046,39046,"ABRIDOR DE GARRAFA, LATA, ETC.",32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904602,39046,39046,SACA ROLHA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904701,39047,39047,LATA DE CONDIMENTO (AVULSA),32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904702,39047,39047,PORTA-CONDIMENTO (AVULSO),32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904801,39048,39048,PORTA-COPOS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3904901,39049,39049,GALHETEIRO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905001,39050,39050,MANTEIGUEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905101,39051,39051,PALITEIRO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905201,39052,39052,OMELETEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905301,39053,39053,MARMITA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905302,39053,39053,CONJUNTO DE MARMITAS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905303,39053,39053,JOGO DE MARMITAS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905401,39054,39054,ASSADEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905501,39055,39055,CORTADOR DE PIZZA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905601,39056,39056,BULE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905701,39057,39057,ACUCAREIRO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905801,39058,39058,CUSCUZEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3905901,39059,39059,FARINHEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906001,39060,39060,FORMA DE CREPE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906101,39061,39061,FORMA DE GELO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906201,39062,39062,FORMA DE PAO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906301,39063,39063,FORMA DE MISTO-QUENTE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906401,39064,39064,FRUTEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906402,39064,39064,FRUTEIRA DE INOX,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906501,39065,39065,SALEIRO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906601,39066,39066,RALO DE PIA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906701,39067,39067,TABULEIRO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906801,39068,39068,PONCHEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3906901,39069,39069,LIXEIRA METALICA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907001,39070,39070,CESTO DE LIXO (PLASTICO),32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907101,39071,39071,PA DE LIXO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907201,39072,39072,CINZEIRO (UTENSILIO DOMESTICO),32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907301,39073,39073,VARAL DE ROUPAS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907302,39073,39073,VARAL DE CORDINHAS REGULAVEL,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907401,39074,39074,CORDA DE VARAL,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907402,39074,39074,CORDA DE ROUPA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907501,39075,39075,BACIA DE ALUMINIO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907502,39075,39075,CONJUNTO DE BACIAS DE ALUMINIO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907503,39075,39075,BACIA DE ESMALTE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907504,39075,39075,BACIA DE INOX,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907505,39075,39075,JOGO DE BACIAS DE ALUMINIO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907601,39076,39076,BALDE DE ALUMINIO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907701,39077,39077,SAPATEIRA (UTENSILIO DOMESTICO),32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907801,39078,39078,TACA DE SORVETE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907802,39078,39078,CONJUNTO DE TACAS PARA SORVETE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3907901,39079,39079,CHALEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908001,39080,39080,COMPOTEIRA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908101,39081,39081,POTE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908102,39081,39081,CONJUNTO DE POTES,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908201,39082,39082,CORTADOR DE BOLO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908301,39083,39083,ESCORREDOR DE ARROZ,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908401,39084,39084,TIGELA,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908402,39084,39084,JOGO DE TIGELAS,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908501,39085,39085,FUNIL,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908601,39086,39086,COPO PLASTICO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908602,39086,39086,CONJUNTO DE COPOS DE PLASTICO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908701,39087,39087,COPO DE ALUMINIO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908702,39087,39087,COPO DE INOX,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908801,39088,39088,COPO DE CRISTAL,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908802,39088,39088,CONJUNTO DE COPOS DE CRISTAL,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3908901,39089,39089,COPO DE ACRILICO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909001,39090,39090,PORTA-PAPEL HIGIENICO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909101,39091,39091,TABUA DE CARNE,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909201,39092,39092,PEDRA DE AMOLAR,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909301,39093,39093,RAQUETE DE MATAR MOSQUITO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909401,39094,39094,ESPANADOR,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909501,39095,39095,ISQUEIRO PARA FOGAO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909502,39095,39095,ISQUEIRO DESCARTAVEL PARA FOGAO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909503,39095,39095,ISQUEIRO PARA ACENDER FOGAO,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909601,39096,39096,BOBINA DE PLASTICO PARA FREEZER,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909701,39097,39097,FILTRO PARA ASPIRADOR,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909801,39098,39098,"CAPA DE SOM, VIDEO, COMPUTADOR, ETC.",32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909802,39098,39098,CAPA DE COMPUTADOR,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3909901,39099,39099,BATEDOR DE OVOS MANUAL,32003,Mobiliarios_e_artigos_do_lar,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3910001,39100,39100,GRELHA,,,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3910101,39101,39101,CESTA DE PALHA,,,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3910201,39102,39102,PAPEIRO,,,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3910301,39103,39103,PILAO,,,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3910401,39104,39104,TACA DE CRISTAL,,,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3910402,39104,39104,CONJUNTO DE TACAS DE CRISTAL,,,32003,Mobiliarios_e_artigos_do_lar,,,
2017,39,Quadro 39 Aquisições de utensílios de uso doméstico no período de referência de 90 Dias;,39,3910501,39105,39105,TACA DE VIDRO,,,32003,Mobiliarios_e_artigos_do_lar,,,
