0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,19,20,21,22
Cod,Quadro,Codigo,Variavel,Nivel_1,Descricao_1,Nivel_2,Descricao_2,Nivel_3,Descricao_3,Nivel_4,Descricao_4,Nivel_5,Descricao_5,Nivel_6,Descricao_6,DePara,Nivel 1,Nível 2,Descrição,Codigo final
70023,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70023,HORTELA (TEMPERO INDUSTRIALIZADO) e sinonimos,13210,,,,
70024,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70024,ALCAPARRA EM CONSERVA,13210,,,,
70025,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70025,MANJERONA SECA e sinonimos,13210,,,,
70026,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70026,COENTRO (TEMPERO INDUSTRIALIZADO) e sinonimos,13210,,,,
70027,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70027,ALHO EM PO e sinonimos,13210,,,,
70028,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70028,CEBOLA EM PO e sinonimos,13210,,,,
70029,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70029,CHEIRO VERDE EM PO,13210,,,,
70030,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70030,PIMENTAO EM PO,13210,,,,
70031,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70031,PIMENTA DO REINO EM PO OU EM GRAO e sinonimos,13210,,,,
70032,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70032,PIMENTA DO REINO E COMINHO e sinonimos,13210,,,,
70033,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70033,VINAGRE DE ALCOOL e sinonimos,13208,,,,
70034,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70034,VINAGRE DE VINHO e sinonimos,13209,,,,
70035,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70035,VINAGRE DE MACA,13210,,,,
70036,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70036,MOLHO DE SOJA e sinonimos,13210,,,,
70037,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70037,MOLHO INGLES,13210,,,,
70038,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70038,LEITE DE COCO,13210,,,,
70039,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70039,MOLHO TARTARO,13210,,,,
70040,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70040,TEMPERO DE SALADAS,13207,,,,
70041,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70041,MOLHO DE TUCUPI COM PIMENTA e sinonimos,13210,,,,
70042,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70042,MOLHO DE HORTELA,13210,,,,
70043,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011142,Maionese,70043,MAIONESE e sinonimos,13204,,,,
70044,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70044,CALDO DE GALINHA,13202,,,,
70045,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70045,CALDO DE CARNE e sinonimos,13201,,,,
70046,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70046,CURRY,13207,,,,
70047,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011141,Massa de tomate,70047,MASSA DE TOMATE e sinonimos,13205,,,,
70048,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70048,MOLHO DE TOMATE e sinonimos,13206,,,,
70049,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70049,MOLHO BOLONHESA e sinonimos,13206,,,,
70050,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70050,MOLHO VEGETAL,13210,,,,
70051,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70051,MOLHO XADREZ,13210,,,,
70052,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70052,COMINHO EM PO e sinonimos,13210,,,,
70053,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70053,PIMENTA DO REINO E ALHO EM PO (TEMPERO MISTO EM PO OU EM GRAO) e sinonimos,13210,,,,
70054,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70054,CALDO DE LEGUMES,13210,,,,
70055,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70055,PEIXE EM PO e sinonimos,13210,,,,
70056,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70056,TEMPERO DE MASSAS,13210,,,,
70057,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70057,SAL DIET e sinonimos,13102,,,,
70058,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70058,TEMPERO DE FEIJAO e sinonimos,13207,,,,
70059,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70059,AMACIANTE DE CARNE e sinonimos,13210,,,,
70060,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70060,FONDOR,13207,,,,
70061,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70061,PIMENTA EM PO,13210,,,,
70062,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70062,TEMPERO DE OMELETE EM PO e sinonimos,13210,,,,
70063,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70063,MASSA DE PEIXE,13210,,,,
70064,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70064,MOLHO DE FUNGHI e sinonimos,13210,,,,
70065,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70065,ERVILHA FRITA EM PO OU GRAO e sinonimos,13210,,,,
70066,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70066,FAVA FRITA EM PO OU GRAO e sinonimos,13210,,,,
70067,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70067,MOLHO DE MILHO VERDE,13210,,,,
70068,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70068,MISSO,13210,,,,
70069,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70069,SALSA DESIDRATADA,13210,,,,
70070,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70070,MOLHO DE PIZZA e sinonimos,13210,,,,
70071,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70071,TUCUPI EM CALDO SEM PIMENTA e sinonimos,13210,,,,
70072,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70072,MOLHO BRANCO,13210,,,,
70073,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70073,CALDO DE BACON,13210,,,,
70074,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70074,CALDO DE CALABRESA,13210,,,,
70075,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70075,CALDO DE QUEIJO e sinonimos,13210,,,,
70076,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70076,CALDO NAO-ESPECIFICADO e sinonimos,13210,,,,
70077,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70077,CALDO DE PEIXE e sinonimos,13210,,,,
70078,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70078,CALDO DE CAMARAO e sinonimos,13210,,,,
70079,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70079,CALDO DE TOMATE,13206,,,,
70080,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70080,MOLHO NAO-ESPECIFICADO,13210,,,,
70081,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70081,MOLHO DE ALHO e sinonimos,13210,,,,
70082,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70082,COALHO e sinonimos,13210,,,,
70083,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70083,TEMPERO EM PO NAO-ESPECIFICADO,13210,,,,
70084,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70084,TEMPERO NAO-ESPECIFICADO e sinonimos,13210,,,,
70085,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70085,SAL AMARGO,13210,,,,
70086,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70086,SALVIA EM FOLHA (TEMPERO INDUSTRIALIZADO),13210,,,,
70087,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70087,TOMILHO EM FOLHA (TEMPERO INDUSTRIALIZADO),13210,,,,
70088,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70088,VINAGRE NAO-ESPECIFICADO,13210,,,,
70089,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70089,VINAGRE DE ARROZ,13210,,,,
70090,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70090,VINAGRE DE MILHO,13210,,,,
70091,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70091,GERGELIM EM PO e sinonimos,13210,,,,
70092,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70092,MOLHO DE PIMENTA,13210,,,,
70093,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70093,MOLHO MADEIRA,13210,,,,
70094,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70094,MOLHO PARA SALADA,13210,,,,
70095,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70095,MOLHO AGRIDOCE,13210,,,,
70096,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70096,MOLHO AO SUGO,13210,,,,
70097,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70097,MOLHO BARBECUE,13210,,,,
70098,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70098,MOLHO DE FRANGO e sinonimos,13210,,,,
70099,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70099,MOLHO PARA CARNE,13210,,,,
70100,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70100,MOLHO SIRIO,13210,,,,
70101,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70101,MOLHO TEMPERADO PARMESAO,13210,,,,
70102,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70102,CEBOLINHA DESIDRATADA,13210,,,,
70103,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70103,TOMATE SECO e sinonimos,13210,,,,
70104,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011142,Maionese,70104,MAIONESE LIGHT e sinonimos,13204,,,,
70105,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70105,MOLHO DE SOJA LIGHT e sinonimos,13210,,,,
70106,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70106,LEITE DE COCO LIGHT,13210,,,,
70107,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70107,TEMPERO DE SALADAS LIGHT e sinonimos,13207,,,,
70108,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70108,MOLHO DE HORTELA LIGHT,13210,,,,
70109,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70109,MOLHO DE TOMATE LIGHT e sinonimos,13210,,,,
70110,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011143,Sal refinado,70110,SAL REFINADO LIGHT e sinonimos,13102,,,,
70111,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70111,CALDO DE CEBOLA,13210,,,,
70112,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70112,CALDO DE COSTELA,13210,,,,
70113,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70113,CALDO DE MANDIOCA,13210,,,,
70114,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70114,COCO EM FLOCOS e sinonimos,13210,,,,
70115,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70115,COAGULANTE LIQUIDO (CLORETO DE MAGNESIO),13210,,,,
70116,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70116,EMUSTAB (EMULSIFICANTE) e sinonimos,13210,,,,
70117,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70117,PIMENTA CALABRESA,13210,,,,
70118,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70118,TEMPERO SAZON e sinonimos,13207,,,,
70119,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70119,VINAGRE DE ALCOOL E VINHO (COMPOSTO) e sinonimos,13208,,,,
70120,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70120,CALDO DE ARROZ,13210,,,,
70121,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70121,TEMPERO NAO-ESPECIFICADO EM PACOTE,13207,,,,
70122,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70122,TEMPERO MISTO LIQUIDO e sinonimos,13207,,,,
70123,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70123,VINAGRE DE LIMAO,13210,,,,
70124,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70124,VINAGRE BALSAMICO,13210,,,,
70125,V8000_DEFLA,1,Despesas Correntes,11,Despesas de Consumo,1101,Alimentacao,11011,Alimentação no domicílio,1101114,Sal e condimentos,11011144,Outros,70125,CALDO DE PERU,13210,,,,
