0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
,,,CADASTRO DE PRODUTOS DA POF 2008-2009,,,,,,,,,,,,,
,,,( CÓDIGO = 3 DÍGITOS + 2 DÍGITOS REFERENTE AO SEQUENCIAL DO CÓDIGO ),,,,,,,,,,,,,
,,,(GRUPO = 2 DÍGITOS APENAS PARA CÓDIGOS DA CADERNETA DE DESPESA COLETIVA - POF3),,,,,,,,,,,,,
Ano,Quadro_H,Desc_Quadro,QUADRO,GRUPO,CÓDIGO,PRODUTO,7digitos,Codigo,ProcV17,zoom,ProcV02,Descrição anterior,MelhorChute,Descrição anterior,Harmo,
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,42117,PEIXE INTEIRO LARGA ESCAMA,7242117,72421,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,42118,PEIXE INTEIRO POMBOCA,7242118,72421,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,42119,PEIXE INTEIRO JACUNDA DE RIO (CAMURUPIM),7242119,72421,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,42120,PEIXE INTEIRO CUMURUPIM,7242120,72421,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,42201,PEIXE EM POSTAS CAMURUPIM,7242201,72422,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,42301,PEIXE EM FILE FRESCO CAMURUPIM,7242301,72423,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,42401,PEIXE SALGADO CAMURUPIM,7242401,72424,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,42501,PEIXE EM FILE CONGELADO CAMURUPIM,7242501,72425,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,43101,PEIXE INTEIRO GUARAJUBA,7243101,72431,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,43102,PEIXE INTEIRO GUARAMBA,7243102,72431,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,43103,PEIXE INTEIRO GUARAIUBA,7243103,72431,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,43104,PEIXE INTEIRO GARAJUBA,7243104,72431,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,43105,PEIXE INTEIRO GURIJUBA,7243105,72431,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,43106,PEIXE INTEIRO URICECA,7243106,72431,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,43201,PEIXE EM POSTAS GUARAJUBA,7243201,72432,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,43301,PEIXE EM FILE FRESCO GUARAJUBA,7243301,72433,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
2008,72,Grupo 72 - Pescados marinhos,63 a 69,72,43401,PEIXE SALGADO GUARAJUBA,7243401,72434,09109,,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados,9109,x.x.xx Outrosx.x.x Anchova frescax.x.x Bagre frescox.x.x Cação frescox.x.x Meluza em filé congeladox.x.x Merluza em filé frescox.x.x Parati frescox.x.x Pescada em filé congeladox.x.xx Tainha frescax.x.xx Outros pescados em filé congeladox.x.xx Outros pescados em filé frescox.x.xx Outros pescados frescosx.x.x Outros pescados salgados
